"","n","B","Estruct","whichX","Edist","adjust","iterations","seed","Parameter","Measure","HOM","HC0","HC1","HC2","HC3","HC4","HC4m","HC5","HC0_fp","HC1_fp","HC2_fp","HC3_fp","HC4_fp","HC4m_fp","HC5_fp"
"429",25,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,276854345,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"430",25,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,276854345,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"439",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B3","Power",1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
"440",50,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,826535540,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"449",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"450",100,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,989616194,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B1","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"458",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"459",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"460",250,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,424306226,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B0","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"467",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B1","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"468",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"469",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"470",500,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,862250358,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B0","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"477",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B1","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"478",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"479",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"480",1000,"1 1 1 1 0 0","E0","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,196962429,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B2","Power",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"489",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B3","Power",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"490",25,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,747657244,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"499",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B3","Power",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"500",50,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,568184547,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B0","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"507",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"509",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"510",100,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1026969587,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B3","Size",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"515",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B0","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"517",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"519",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"520",250,"1 1 1 1 0 0","E1","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,373200772,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
