"","X","IDVAR","step","n","B","Estructs","whichX","Edist","iterations","seed",".id","Adjustment","Beta","M.Coef","Var.Coef","M.sd_e","Var.sd_e","M.df","Var.df","M.B","Var.B","M.t","Var.t","M.lb","Var.lb","M.ub","Var.ub","M.captured","Var.captured","M.rejectNull","Var.rejectNull"
"89",89,89,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC3","B3",0.990570718,0.560422904,0.821719087,0.175244645,20,0,1,0,2.085963447,0,-0.723505261,1.357386868,2.704646698,1.288523187,0.941,0.055574575,0.736,0.194498498
"90",90,90,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC3","B4",-0.000559065,0.083476779,0.315928309,0.009013763,20,0,0,0,2.085963447,0,-0.65957397,0.118692596,0.658455841,0.126703117,0.966,0.032876877,0.966,0.032876877
"91",91,91,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4","B0",0.969136261,10.10103483,2.706017612,0.598513442,20,0,1,0,2.085963447,0,-4.675517564,12.52029411,6.613790087,12.890331,0.915,0.077852853,0.9,0.09009009
"92",92,92,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4","B1",1.03763626,8.174555624,2.387173794,0.51683694,20,0,1,0,2.085963447,0,-3.941921017,10.74344483,6.017193536,10.10343318,0.907,0.084435435,0.871,0.112471471
"93",93,93,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4","B2",0.993461241,0.455775932,0.583971558,0.029876875,20,0,1,0,2.085963447,0,-0.224682083,0.55172891,2.211604565,0.61982607,0.91,0.081981982,0.602,0.239835836
"94",94,94,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4","B3",0.990570718,0.560422904,0.542080191,0.054456383,20,0,1,0,2.085963447,0,-0.140188746,0.814683271,2.121330183,0.780068506,0.839,0.135214214,0.528,0.249465465
"95",95,95,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4","B4",-0.000559065,0.083476779,0.245013057,0.004569133,20,0,0,0,2.085963447,0,-0.511647345,0.100343998,0.510529216,0.106372381,0.914,0.078682683,0.914,0.078682683
"96",96,96,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4m","B0",0.969136261,10.10103483,2.848008575,0.68966058,20,0,1,0,2.085963447,0,-4.971705523,12.8662567,6.909978046,13.33757519,0.928,0.066882883,0.918,0.075351351
"97",97,97,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4m","B1",1.03763626,8.174555624,2.519715278,0.598859963,20,0,1,0,2.085963447,0,-4.218397708,11.1504185,6.293670227,10.41026379,0.918,0.075351351,0.882,0.10418018
"98",98,98,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4m","B2",0.993461241,0.455775932,0.61446081,0.034078621,20,0,1,0,2.085963447,0,-0.288281549,0.56855765,2.275204031,0.639562967,0.921,0.072831832,0.636,0.231735736
"99",99,99,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4m","B3",0.990570718,0.560422904,0.582567666,0.064768572,20,0,1,0,2.085963447,0,-0.224644139,0.860784184,2.205785576,0.823709282,0.861,0.119798799,0.565,0.246021021
"100",100,100,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC4m","B4",-0.000559065,0.083476779,0.257224498,0.005162484,20,0,0,0,2.085963447,0,-0.537119965,0.10280583,0.536001836,0.109074179,0.924,0.070294294,0.924,0.070294294
"101",101,101,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC5","B0",0.969136261,10.10103483,2.706017612,0.598513442,20,0,1,0,2.085963447,0,-4.675517564,12.52029411,6.613790087,12.890331,0.915,0.077852853,0.9,0.09009009
"102",102,102,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC5","B1",1.03763626,8.174555624,2.387173794,0.51683694,20,0,1,0,2.085963447,0,-3.941921017,10.74344483,6.017193536,10.10343318,0.907,0.084435435,0.871,0.112471471
"103",103,103,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC5","B2",0.993461241,0.455775932,0.583971558,0.029876875,20,0,1,0,2.085963447,0,-0.224682083,0.55172891,2.211604565,0.61982607,0.91,0.081981982,0.602,0.239835836
"104",104,104,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC5","B3",0.990570718,0.560422904,0.542080191,0.054456383,20,0,1,0,2.085963447,0,-0.140188746,0.814683271,2.121330183,0.780068506,0.839,0.135214214,0.528,0.249465465
"105",105,105,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E2","HC5","B4",-0.000559065,0.083476779,0.245013057,0.004569133,20,0,0,0,2.085963447,0,-0.511647345,0.100343998,0.510529216,0.106372381,0.914,0.078682683,0.914,0.078682683
"106",106,106,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC0","B0",0.941441931,33.04500823,4.555156745,2.063132692,20,0,1,0,2.085963447,0,-8.560448536,42.18585788,10.4433324,41.85854402,0.894,0.094858859,0.898,0.091687688
"107",107,107,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC0","B1",1.092521404,28.27701101,4.08297432,1.70818603,20,0,1,0,2.085963447,0,-7.424413783,36.10029426,9.609456591,35.31919449,0.885,0.101876877,0.881,0.104943944
"108",108,108,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC0","B2",0.979150752,1.449377685,0.975510256,0.097588253,20,0,1,0,2.085963447,0,-1.055727985,1.79742761,3.014029489,1.950588268,0.894,0.094858859,0.787,0.167798799
"109",109,109,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC0","B3",0.973859503,2.334978593,0.972711341,0.174479419,20,0,1,0,2.085963447,0,-1.055180798,3.15240334,3.002899804,3.035958725,0.78,0.171771772,0.701,0.209808809
"110",110,110,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC0","B4",-0.001980612,0.269976511,0.4123136,0.016797232,20,0,0,0,2.085963447,0,-0.862051711,0.335960259,0.858090486,0.350170459,0.891,0.097216216,0.891,0.097216216
"111",111,111,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC1","B0",0.941441931,33.04500823,5.092820065,2.578915864,20,0,1,0,2.085963447,0,-9.681994568,44.44947314,11.56487843,44.08352512,0.928,0.066882883,0.921,0.072831832
"112",112,112,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC1","B1",1.092521404,28.27701101,4.564904065,2.135232538,20,0,1,0,2.085963447,0,-8.429701615,38.00457576,10.61474442,37.13127967,0.92,0.073673674,0.905,0.086061061
"113",113,113,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC1","B2",0.979150752,1.449377685,1.090653623,0.121985317,20,0,1,0,2.085963447,0,-1.295912839,1.894546091,3.254214343,2.065784913,0.928,0.066882883,0.841,0.133852853
"114",114,114,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC1","B3",0.973859503,2.334978593,1.08752434,0.218099274,20,0,1,0,2.085963447,0,-1.294676518,3.349076161,3.242395525,3.218887124,0.814,0.151555556,0.75,0.187687688
"115",115,115,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC1","B4",-0.001980612,0.269976511,0.460980619,0.020996541,20,0,0,0,2.085963447,0,-0.963569333,0.353393828,0.959608109,0.369281315,0.929,0.066025025,0.929,0.066025025
"116",116,116,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC2","B0",0.941441931,33.04500823,5.355354753,3.205494371,20,0,1,0,2.085963447,0,-10.22963233,47.09672346,12.11251619,46.88906611,0.937,0.05909009,0.936,0.059963964
"117",117,117,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC2","B1",1.092521404,28.27701101,4.849887829,2.738792898,20,0,1,0,2.085963447,0,-9.024167331,40.58600227,11.20921014,39.80232935,0.928,0.066882883,0.915,0.077852853
"118",118,118,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC2","B2",0.979150752,1.449377685,1.141330837,0.144153055,20,0,1,0,2.085963447,0,-1.401623655,2.002436757,3.359925159,2.150808702,0.936,0.059963964,0.856,0.123387387
"119",119,119,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC2","B3",0.973859503,2.334978593,1.23033041,0.308764931,20,0,1,0,2.085963447,0,-1.592564761,3.759394622,3.540283768,3.597585362,0.859,0.12124024,0.793,0.164315315
"120",120,120,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC2","B4",-0.001980612,0.269976511,0.479694859,0.024705243,20,0,0,0,2.085963447,0,-1.002606553,0.369952551,0.998645328,0.384997528,0.934,0.061705706,0.934,0.061705706
"121",121,121,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC3","B0",0.941441931,33.04500823,6.47261537,5.727771091,20,0,1,0,2.085963447,0,-12.56019714,57.72829078,14.443081,58.20757916,0.967,0.031942943,0.967,0.031942943
"122",122,122,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC3","B1",1.092521404,28.27701101,5.961765626,5.238571302,20,0,1,0,2.085963447,0,-11.34350377,51.4948114,13.52854658,50.6478093,0.961,0.037516517,0.956,0.042106106
"123",123,123,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC3","B2",0.979150752,1.449377685,1.357155207,0.229858311,20,0,1,0,2.085963447,0,-1.851825402,2.385402994,3.810126907,2.513691337,0.965,0.033808809,0.911,0.08116016
"124",124,124,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC3","B3",0.973859503,2.334978593,1.650018841,0.755307953,20,0,1,0,2.085963447,0,-2.468019487,5.795779989,4.415738493,5.447234845,0.929,0.066025025,0.88,0.105705706
"125",125,125,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC3","B4",-0.001980612,0.269976511,0.567309494,0.039679619,20,0,0,0,2.085963447,0,-1.18536748,0.434808018,1.181406255,0.450456374,0.969,0.030069069,0.969,0.030069069
"126",126,126,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4","B0",0.941441931,33.04500823,4.800083687,2.380916745,20,0,1,0,2.085963447,0,-9.071357185,43.50154376,10.95424105,43.30836973,0.911,0.08116016,0.908,0.08361962
"127",127,127,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4","B1",1.092521404,28.27701101,4.314908794,1.984188726,20,0,1,0,2.085963447,0,-7.908220619,37.36316428,10.09326343,36.45823434,0.9,0.09009009,0.898,0.091687688
"128",128,128,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4","B2",0.979150752,1.449377685,1.027143844,0.111238922,20,0,1,0,2.085963447,0,-1.163433762,1.854245559,3.121735266,2.012565082,0.91,0.081981982,0.817,0.149660661
"129",129,129,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4","B3",0.973859503,2.334978593,1.047160729,0.207197917,20,0,1,0,2.085963447,0,-1.2104795,3.301446591,3.158198507,3.171647776,0.806,0.156520521,0.73,0.197297297
"130",130,130,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4","B4",-0.001980612,0.269976511,0.433274064,0.019009424,20,0,0,0,2.085963447,0,-0.905774472,0.345281166,0.901813247,0.360101121,0.908,0.08361962,0.908,0.08361962
"131",131,131,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4m","B0",0.941441931,33.04500823,5.069766393,2.78217753,20,0,1,0,2.085963447,0,-9.633905452,45.16062497,11.51678931,45.14125528,0.923,0.071142142,0.92,0.073673674
"132",132,132,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4m","B1",1.092521404,28.27701101,4.572767533,2.337775403,20,0,1,0,2.085963447,0,-8.446104523,38.96703025,10.63114733,37.93145183,0.919,0.074513514,0.906,0.085249249
"133",133,133,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4m","B2",0.979150752,1.449377685,1.083205846,0.127863661,20,0,1,0,2.085963447,0,-1.280377049,1.924007524,3.238678553,2.087479693,0.93,0.065165165,0.835,0.137912913
"134",134,134,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4m","B3",0.973859503,2.334978593,1.133598497,0.251419367,20,0,1,0,2.085963447,0,-1.390785525,3.506682897,3.338504532,3.351248065,0.831,0.14057958,0.759,0.183102102
"135",135,135,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC4m","B4",-0.001980612,0.269976511,0.4559928,0.021708089,20,0,0,0,2.085963447,0,-0.953164926,0.356702021,0.949203701,0.372165359,0.921,0.072831832,0.921,0.072831832
"136",136,136,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC5","B0",0.941441931,33.04500823,4.800083687,2.380916745,20,0,1,0,2.085963447,0,-9.071357185,43.50154376,10.95424105,43.30836973,0.911,0.08116016,0.908,0.08361962
"137",137,137,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC5","B1",1.092521404,28.27701101,4.314908794,1.984188726,20,0,1,0,2.085963447,0,-7.908220619,37.36316428,10.09326343,36.45823434,0.9,0.09009009,0.898,0.091687688
"138",138,138,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC5","B2",0.979150752,1.449377685,1.027143844,0.111238922,20,0,1,0,2.085963447,0,-1.163433762,1.854245559,3.121735266,2.012565082,0.91,0.081981982,0.817,0.149660661
"139",139,139,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC5","B3",0.973859503,2.334978593,1.047160729,0.207197917,20,0,1,0,2.085963447,0,-1.2104795,3.301446591,3.158198507,3.171647776,0.806,0.156520521,0.73,0.197297297
"140",140,140,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E3","HC5","B4",-0.001980612,0.269976511,0.433274064,0.019009424,20,0,0,0,2.085963447,0,-0.905774472,0.345281166,0.901813247,0.360101121,0.908,0.08361962,0.908,0.08361962
"141",141,141,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC0","B0",0.997793621,34.34539977,4.687568866,2.282853334,20,0,1,0,2.085963447,0,-8.78030369,44.36293164,10.77589093,44.19436939,0.901,0.089288288,0.901,0.089288288
"142",142,142,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC0","B1",1.051540682,29.43413671,4.210258913,1.920844299,20,0,1,0,2.085963447,0,-7.730905514,38.39226377,9.833986879,37.1921322,0.895,0.094069069,0.878,0.107223223
"143",143,143,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC0","B2",0.981439728,1.595632169,1.018408465,0.114688556,20,0,1,0,2.085963447,0,-1.142923104,2.020761842,3.105802559,2.168578164,0.895,0.094069069,0.8,0.16016016
"144",144,144,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC0","B3",0.986745542,2.19395165,0.972002155,0.19473749,20,0,1,0,2.085963447,0,-1.040815425,3.143212181,3.014306508,2.939391598,0.808,0.155291291,0.701,0.209808809
"145",145,145,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC0","B4",-0.007249148,0.287680753,0.431716683,0.018899063,20,0,0,0,2.085963447,0,-0.907794368,0.359087651,0.893296072,0.38074271,0.888,0.099555556,0.888,0.099555556
"146",146,146,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC1","B0",0.997793621,34.34539977,5.240861317,2.853566668,20,0,1,0,2.085963447,0,-9.934451518,46.85619236,11.93003876,46.66773403,0.927,0.067738739,0.927,0.067738739
"147",147,147,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC1","B1",1.051540682,29.43413671,4.707212566,2.401055374,20,0,1,0,2.085963447,0,-8.76753267,40.55260724,10.87061403,39.21081936,0.923,0.071142142,0.911,0.08116016
"148",148,148,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC1","B2",0.981439728,1.595632169,1.138615278,0.143360695,20,0,1,0,2.085963447,0,-1.393670123,2.136797626,3.356549578,2.302061297,0.924,0.070294294,0.841,0.133852853
"149",149,149,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC1","B3",0.986745542,2.19395165,1.086731447,0.243421863,20,0,1,0,2.085963447,0,-1.280136533,3.367078619,3.253627617,3.13920028,0.844,0.131795796,0.754,0.18566967
"150",150,150,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC1","B4",-0.007249148,0.287680753,0.482673925,0.023623829,20,0,0,0,2.085963447,0,-1.014089312,0.378368241,0.999591016,0.402579334,0.93,0.065165165,0.93,0.065165165
"151",151,151,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC2","B0",0.997793621,34.34539977,5.480831203,3.40877757,20,0,1,0,2.085963447,0,-10.43501993,49.00201119,12.43060717,49.35363087,0.939,0.057336336,0.938,0.058214214
"152",152,152,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC2","B1",1.051540682,29.43413671,4.965556915,2.937366867,20,0,1,0,2.085963447,0,-9.306429539,43.05169223,11.4095109,41.37897818,0.934,0.061705706,0.921,0.072831832
"153",153,153,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC2","B2",0.981439728,1.595632169,1.187925667,0.166598183,20,0,1,0,2.085963447,0,-1.496529792,2.249469271,3.459409248,2.391613592,0.931,0.064303303,0.857,0.122673674
"154",154,154,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC2","B3",0.986745542,2.19395165,1.216100081,0.332623444,20,0,1,0,2.085963447,0,-1.549994776,3.753377561,3.523485859,3.52917694,0.872,0.111727728,0.805,0.157132132
"155",155,155,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC2","B4",-0.007249148,0.287680753,0.50088339,0.027342775,20,0,0,0,2.085963447,0,-1.052073591,0.395484364,1.037575295,0.417827285,0.937,0.05909009,0.937,0.05909009
"156",156,156,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC3","B0",0.997793621,34.34539977,6.567407616,5.733818479,20,0,1,0,2.085963447,0,-12.70157861,58.35189087,14.69716585,60.23738948,0.968,0.031007007,0.969,0.030069069
"157",157,157,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC3","B1",1.051540682,29.43413671,6.036798689,5.229399938,20,0,1,0,2.085963447,0,-11.54100072,53.56472417,13.64408209,50.81233426,0.966,0.032876877,0.962,0.036592593
"158",158,158,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC3","B2",0.981439728,1.595632169,1.406163961,0.258030862,20,0,1,0,2.085963447,0,-1.951766895,2.653714997,3.914646351,2.783059562,0.965,0.033808809,0.916,0.077021021
"159",159,159,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC3","B3",0.986745542,2.19395165,1.608185313,0.758251243,20,0,1,0,2.085963447,0,-2.367870239,5.663629699,4.341361322,5.322945192,0.943,0.053804805,0.877,0.107978979
"160",160,160,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC3","B4",-0.007249148,0.287680753,0.5896031,0.042573186,20,0,0,0,2.085963447,0,-1.237139662,0.46240223,1.222641366,0.483451873,0.967,0.031942943,0.967,0.031942943
"161",161,161,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4","B0",0.997793621,34.34539977,4.931492428,2.596815846,20,0,1,0,2.085963447,0,-9.289119324,45.59179012,11.28470656,45.69776559,0.917,0.076187187,0.913,0.079510511
"162",162,162,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4","B1",1.051540682,29.43413671,4.440113899,2.197390685,20,0,1,0,2.085963447,0,-8.210374613,39.73486889,10.31345598,38.25616841,0.904,0.086870871,0.894,0.094858859
"163",163,163,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4","B2",0.981439728,1.595632169,1.071322721,0.129872147,20,0,1,0,2.085963447,0,-1.253300308,2.084735673,3.216179763,2.236739333,0.912,0.080336336,0.821,0.147106106
"164",164,164,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4","B3",0.986745542,2.19395165,1.042891614,0.229048096,20,0,1,0,2.085963447,0,-1.188688246,3.293772956,3.162179329,3.087418425,0.834,0.138582583,0.737,0.194025025
"165",165,165,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4","B4",-0.007249148,0.287680753,0.453291001,0.021277698,20,0,0,0,2.085963447,0,-0.952797606,0.36921779,0.93829931,0.391312606,0.91,0.081981982,0.91,0.081981982
"166",166,166,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4m","B0",0.997793621,34.34539977,5.19875055,2.984358061,20,0,1,0,2.085963447,0,-9.846609997,47.09570228,11.84219724,47.56643451,0.93,0.065165165,0.928,0.066882883
"167",167,167,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4m","B1",1.051540682,29.43413671,4.694175756,2.54336492,20,0,1,0,2.085963447,0,-8.74033836,41.41075458,10.84341972,39.59111901,0.918,0.075351351,0.913,0.079510511
"168",168,168,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4m","B2",0.981439728,1.595632169,1.128610715,0.148153945,20,0,1,0,2.085963447,0,-1.372800971,2.162092251,3.335680426,2.318479868,0.923,0.071142142,0.841,0.133852853
"169",169,169,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4m","B3",0.986745542,2.19395165,1.124732475,0.274730771,20,0,1,0,2.085963447,0,-1.35940529,3.497482913,3.332896373,3.28126135,0.851,0.126925926,0.767,0.17888989
"170",170,170,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC4m","B4",-0.007249148,0.287680753,0.476597673,0.024141929,20,0,0,0,2.085963447,0,-1.001414473,0.381519112,0.986916177,0.403937216,0.926,0.068592593,0.926,0.068592593
"171",171,171,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC5","B0",0.997793621,34.34539977,4.931492428,2.596815846,20,0,1,0,2.085963447,0,-9.289119324,45.59179012,11.28470656,45.69776559,0.917,0.076187187,0.913,0.079510511
"172",172,172,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC5","B1",1.051540682,29.43413671,4.440113899,2.197390685,20,0,1,0,2.085963447,0,-8.210374613,39.73486889,10.31345598,38.25616841,0.904,0.086870871,0.894,0.094858859
"173",173,173,1,25,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,977813020,"E4","HC5","B2",0.981439728,1.595632169,1.071322721,0.129872147,20,0,1,0,2.085963447,0,-1.253300308,2.084735673,3.216179763,2.236739333,0.912,0.080336336,0.821,0.147106106
