"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"8731",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x0","power","naive",0.032,0.105,0.16,0
"8732",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x0","power","saddle_V1",0.015,0.08,0.138,0
"8733",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x0","power","saddle_V2",0.009,0.056,0.114,0
"8734",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x0","size","naive",0.013,0.043,0.091,0
"8735",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x0","size","saddle_V1",0.006,0.033,0.072,0
"8736",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x0","size","saddle_V2",0,0.021,0.055,0
"8737",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x1","power","naive",0.032,0.108,0.184,0
"8738",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x1","power","saddle_V1",0.015,0.077,0.151,0
"8739",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x1","power","saddle_V2",0.011,0.056,0.12,0
"8740",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x1","size","naive",0.01,0.037,0.086,0
"8741",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x1","size","saddle_V1",0.005,0.028,0.066,0
"8742",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x1","size","saddle_V2",0.002,0.019,0.049,0
"8743",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x2","power","naive",0.654,0.831,0.889,0
"8744",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x2","power","saddle_V1",0.572,0.796,0.873,0
"8745",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x2","power","saddle_V2",0.444,0.717,0.82,0
"8746",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x2","size","naive",0.008,0.044,0.091,0
"8747",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x2","size","saddle_V1",0.002,0.034,0.08,0
"8748",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x2","size","saddle_V2",0.002,0.024,0.068,0
"8749",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x3","power","naive",0.609,0.773,0.843,0
"8750",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x3","power","saddle_V1",0.377,0.607,0.716,0
"8751",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x3","power","saddle_V2",0.305,0.502,0.625,0
"8752",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x3","size","naive",0.009,0.029,0.067,0
"8753",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x3","size","saddle_V1",0.004,0.011,0.027,0
"8754",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x3","size","saddle_V2",0.002,0.009,0.022,0
"8755",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x4","power","naive",0.008,0.051,0.1,0
"8756",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x4","power","saddle_V1",0.006,0.039,0.084,0
"8757",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x4","power","saddle_V2",0.002,0.026,0.063,0
"8758",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x4","size","naive",0.008,0.051,0.1,0
"8759",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x4","size","saddle_V1",0.006,0.039,0.084,0
"8760",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4","x4","size","saddle_V2",0.002,0.026,0.063,0
"8761",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x0","power","naive",0.027,0.093,0.161,0
"8762",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x0","power","saddle_V1",0.014,0.076,0.152,0
"8763",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x0","power","saddle_V2",0.01,0.057,0.123,0
"8764",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x0","size","naive",0.013,0.04,0.082,0
"8765",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x0","size","saddle_V1",0.005,0.029,0.068,0
"8766",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x0","size","saddle_V2",0.002,0.023,0.052,0
"8767",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x1","power","naive",0.026,0.106,0.184,0
"8768",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x1","power","saddle_V1",0.018,0.079,0.163,0
"8769",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x1","power","saddle_V2",0.014,0.062,0.124,0
"8770",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x1","size","naive",0.006,0.035,0.083,0
"8771",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x1","size","saddle_V1",0.003,0.027,0.062,0
"8772",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x1","size","saddle_V2",0.002,0.018,0.048,0
"8773",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x2","power","naive",0.638,0.821,0.883,0
"8774",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x2","power","saddle_V1",0.544,0.797,0.867,0
"8775",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x2","power","saddle_V2",0.427,0.723,0.833,0
"8776",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x2","size","naive",0.006,0.042,0.083,0
"8777",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x2","size","saddle_V1",0.003,0.029,0.076,0
"8778",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x2","size","saddle_V2",0.001,0.022,0.058,0
"8779",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x3","power","naive",0.679,0.841,0.901,0
"8780",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x3","power","saddle_V1",0.514,0.751,0.845,0
"8781",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x3","power","saddle_V2",0.426,0.658,0.773,0
"8782",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x3","size","naive",0.01,0.029,0.073,0
"8783",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x3","size","saddle_V1",0.004,0.018,0.043,0
"8784",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x3","size","saddle_V2",0.002,0.013,0.034,0
"8785",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x4","power","naive",0.008,0.039,0.088,0
"8786",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x4","power","saddle_V1",0.004,0.035,0.075,0
"8787",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x4","power","saddle_V2",0.002,0.02,0.055,0
"8788",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x4","size","naive",0.008,0.039,0.088,0
"8789",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x4","size","saddle_V1",0.004,0.035,0.075,0
"8790",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC4m","x4","size","saddle_V2",0.002,0.02,0.055,0
"8791",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x0","power","naive",0.046,0.137,0.19,0
"8792",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x0","power","saddle_V1",0.03,0.11,0.177,0
"8793",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x0","power","saddle_V2",0.019,0.085,0.158,0
"8794",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x0","size","naive",0.017,0.057,0.114,0
"8795",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x0","size","saddle_V1",0.011,0.044,0.104,0
"8796",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x0","size","saddle_V2",0.008,0.036,0.08,0
"8797",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x1","power","naive",0.046,0.145,0.227,0
"8798",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x1","power","saddle_V1",0.032,0.118,0.206,0
"8799",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x1","power","saddle_V2",0.02,0.09,0.176,0
"8800",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x1","size","naive",0.013,0.055,0.112,0
"8801",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x1","size","saddle_V1",0.007,0.041,0.096,0
"8802",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x1","size","saddle_V2",0.008,0.035,0.081,0
"8803",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x2","power","naive",0.713,0.864,0.908,0
"8804",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x2","power","saddle_V1",0.654,0.846,0.9,0
"8805",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x2","power","saddle_V2",0.548,0.795,0.877,0
"8806",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x2","size","naive",0.012,0.069,0.114,0
"8807",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x2","size","saddle_V1",0.008,0.051,0.101,0
"8808",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x2","size","saddle_V2",0.003,0.039,0.086,0
"8809",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x3","power","naive",0.766,0.888,0.923,0
"8810",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x3","power","saddle_V1",0.629,0.816,0.885,0
"8811",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x3","power","saddle_V2",0.525,0.751,0.841,0
"8812",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x3","size","naive",0.015,0.054,0.113,0
"8813",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x3","size","saddle_V1",0.004,0.028,0.074,0
"8814",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x3","size","saddle_V2",0.005,0.023,0.059,0
"8815",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x4","power","naive",0.01,0.064,0.125,0
"8816",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x4","power","saddle_V1",0.008,0.051,0.116,0
"8817",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x4","power","saddle_V2",0.006,0.034,0.084,0
"8818",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x4","size","naive",0.01,0.064,0.125,0
"8819",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x4","size","saddle_V1",0.008,0.051,0.116,0
"8820",50,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,820528130,"HC5","x4","size","saddle_V2",0.006,0.034,0.084,0
"8821",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x0","power","naive",0.073,0.215,0.318,0
"8822",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x0","power","saddle_V1",0.06,0.198,0.308,0
"8823",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x0","power","saddle_V2",0.032,0.167,0.273,0
"8824",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x0","size","naive",0.007,0.05,0.102,0
"8825",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x0","size","saddle_V1",0.005,0.046,0.097,0
"8826",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x0","size","saddle_V2",0.004,0.033,0.073,0.001
"8827",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x1","power","naive",0.092,0.233,0.333,0
"8828",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x1","power","saddle_V1",0.08,0.213,0.322,0
"8829",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x1","power","saddle_V2",0.062,0.179,0.286,0
"8830",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x1","size","naive",0.012,0.056,0.1,0
"8831",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x1","size","saddle_V1",0.009,0.052,0.099,0
"8832",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x1","size","saddle_V2",0.005,0.041,0.085,0
"8833",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x2","power","naive",0.969,0.992,0.997,0
"8834",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x2","power","saddle_V1",0.964,0.99,0.996,0
"8835",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x2","power","saddle_V2",0.928,0.984,0.994,0
"8836",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x2","size","naive",0.014,0.067,0.109,0
"8837",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x2","size","saddle_V1",0.012,0.062,0.105,0
"8838",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x2","size","saddle_V2",0.009,0.05,0.094,0
"8839",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x3","power","naive",0.981,0.993,0.995,0
"8840",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x3","power","saddle_V1",0.977,0.992,0.995,0
"8841",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x3","power","saddle_V2",0.961,0.986,0.994,0
"8842",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x3","size","naive",0.022,0.087,0.148,0
"8843",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x3","size","saddle_V1",0.014,0.071,0.129,0
"8844",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x3","size","saddle_V2",0.009,0.055,0.119,0
"8845",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x4","power","naive",0.011,0.065,0.119,0
"8846",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x4","power","saddle_V1",0.008,0.062,0.115,0
"8847",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x4","power","saddle_V2",0.005,0.048,0.096,0
"8848",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x4","size","naive",0.011,0.065,0.119,0
"8849",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x4","size","saddle_V1",0.008,0.062,0.115,0
"8850",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC0","x4","size","saddle_V2",0.005,0.048,0.096,0
"8851",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x0","power","naive",0.062,0.198,0.306,0
"8852",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x0","power","saddle_V1",0.05,0.184,0.291,0
"8853",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x0","power","saddle_V2",0.029,0.151,0.256,0
"8854",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x0","size","naive",0.004,0.045,0.095,0
"8855",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x0","size","saddle_V1",0.004,0.04,0.087,0.001
"8856",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x0","size","saddle_V2",0.004,0.03,0.063,0.001
"8857",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x1","power","naive",0.082,0.212,0.316,0
"8858",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x1","power","saddle_V1",0.072,0.194,0.299,0
"8859",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x1","power","saddle_V2",0.052,0.167,0.268,0
"8860",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x1","size","naive",0.009,0.052,0.096,0
"8861",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x1","size","saddle_V1",0.008,0.046,0.091,0
"8862",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x1","size","saddle_V2",0.005,0.033,0.082,0
"8863",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x2","power","naive",0.966,0.99,0.996,0
"8864",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x2","power","saddle_V1",0.96,0.987,0.996,0
"8865",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x2","power","saddle_V2",0.911,0.981,0.994,0
"8866",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x2","size","naive",0.012,0.061,0.101,0
"8867",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x2","size","saddle_V1",0.011,0.056,0.097,0
"8868",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x2","size","saddle_V2",0.008,0.044,0.085,0
"8869",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x3","power","naive",0.98,0.992,0.995,0
"8870",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x3","power","saddle_V1",0.977,0.992,0.995,0
"8871",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x3","power","saddle_V2",0.952,0.985,0.994,0
"8872",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x3","size","naive",0.019,0.078,0.136,0
"8873",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x3","size","saddle_V1",0.012,0.057,0.126,0
"8874",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x3","size","saddle_V2",0.008,0.046,0.111,0
"8875",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x4","power","naive",0.008,0.059,0.11,0
"8876",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x4","power","saddle_V1",0.005,0.057,0.107,0
"8877",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x4","power","saddle_V2",0.004,0.037,0.089,0
"8878",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x4","size","naive",0.008,0.059,0.11,0
"8879",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x4","size","saddle_V1",0.005,0.057,0.107,0
"8880",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC1","x4","size","saddle_V2",0.004,0.037,0.089,0
"8881",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x0","power","naive",0.058,0.193,0.3,0
"8882",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x0","power","saddle_V1",0.048,0.178,0.287,0
"8883",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x0","power","saddle_V2",0.03,0.148,0.253,0
"8884",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x0","size","naive",0.004,0.043,0.089,0
"8885",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x0","size","saddle_V1",0.004,0.039,0.081,0
"8886",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x0","size","saddle_V2",0.004,0.031,0.062,0
"8887",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x1","power","naive",0.081,0.203,0.306,0
"8888",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x1","power","saddle_V1",0.069,0.185,0.292,0
"8889",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x1","power","saddle_V2",0.051,0.16,0.263,0
"8890",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x1","size","naive",0.009,0.047,0.095,0
"8891",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x1","size","saddle_V1",0.007,0.04,0.088,0
"8892",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x1","size","saddle_V2",0.005,0.031,0.078,0
"8893",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x2","power","naive",0.964,0.989,0.995,0
"8894",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x2","power","saddle_V1",0.953,0.987,0.995,0
"8895",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x2","power","saddle_V2",0.906,0.981,0.994,0
"8896",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x2","size","naive",0.012,0.059,0.099,0
"8897",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x2","size","saddle_V1",0.01,0.054,0.095,0
"8898",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x2","size","saddle_V2",0.007,0.04,0.078,0
"8899",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x3","power","naive",0.979,0.992,0.995,0
"8900",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x3","power","saddle_V1",0.971,0.991,0.994,0
"8901",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x3","power","saddle_V2",0.929,0.98,0.991,0
"8902",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x3","size","naive",0.016,0.064,0.128,0
"8903",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x3","size","saddle_V1",0.01,0.043,0.11,0
"8904",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x3","size","saddle_V2",0.006,0.036,0.096,0
"8905",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x4","power","naive",0.007,0.059,0.107,0
"8906",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x4","power","saddle_V1",0.006,0.054,0.106,0
"8907",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x4","power","saddle_V2",0.004,0.038,0.085,0
"8908",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x4","size","naive",0.007,0.059,0.107,0
"8909",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x4","size","saddle_V1",0.006,0.054,0.106,0
"8910",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC2","x4","size","saddle_V2",0.004,0.038,0.085,0
"8911",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC3","x0","power","naive",0.047,0.173,0.276,0
"8912",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC3","x0","power","saddle_V1",0.036,0.164,0.265,0
"8913",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC3","x0","power","saddle_V2",0.023,0.134,0.234,0
"8914",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC3","x0","size","naive",0.004,0.036,0.074,0
"8915",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC3","x0","size","saddle_V1",0.003,0.031,0.069,0
"8916",100,"1 1 1 1 0 0","T T T T T F","E0","Et","naive saddle",1000,728993848,"HC3","x0","size","saddle_V2",0.003,0.021,0.052,0
