"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"1579",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4","xD","size","saddle_V1",0.0055,0.0385,0.0855,0
"1580",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4","xD","size","saddle_V2",0.004,0.0295,0.063,0
"1581",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x0","power","saddle_V1",0.017,0.0875,0.149,0
"1582",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x0","power","saddle_V2",0.0115,0.0675,0.126,0
"1583",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x0","size","saddle_V1",0.004,0.0245,0.0715,0
"1584",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x0","size","saddle_V2",0.0025,0.02,0.056,0
"1585",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x1","power","saddle_V1",0.023,0.0905,0.1775,0
"1586",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x1","power","saddle_V2",0.017,0.0695,0.1485,0
"1587",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x1","size","saddle_V1",0.007,0.0275,0.0605,0
"1588",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x1","size","saddle_V2",0.0045,0.0215,0.0495,0
"1589",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x3","power","saddle_V1",0.5145,0.7635,0.868,0
"1590",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x3","power","saddle_V2",0.4195,0.6825,0.802,0
"1591",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x3","size","saddle_V1",0.0015,0.0165,0.044,0
"1592",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x3","size","saddle_V2",0.0015,0.015,0.0405,0
"1593",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x4","power","saddle_V1",0.0035,0.0425,0.0855,0
"1594",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x4","power","saddle_V2",0.0025,0.0295,0.0715,0
"1595",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x4","size","saddle_V1",0.0035,0.0425,0.0855,0
"1596",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","x4","size","saddle_V2",0.0025,0.0295,0.0715,0
"1597",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","xD","power","saddle_V1",0.1225,0.3485,0.4865,0
"1598",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","xD","power","saddle_V2",0.0835,0.2885,0.4355,0
"1599",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","xD","size","saddle_V1",0.004,0.0345,0.0755,0
"1600",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC4m","xD","size","saddle_V2",0.0035,0.025,0.061,0
"1601",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x0","power","saddle_V1",0.03,0.119,0.1915,0
"1602",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x0","power","saddle_V2",0.0205,0.102,0.168,0
"1603",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x0","size","saddle_V1",0.011,0.047,0.0995,0
"1604",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x0","size","saddle_V2",0.0055,0.0345,0.0835,0
"1605",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x1","power","saddle_V1",0.0385,0.1315,0.2325,0
"1606",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x1","power","saddle_V2",0.0285,0.11,0.202,0
"1607",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x1","size","saddle_V1",0.0095,0.0415,0.086,0
"1608",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x1","size","saddle_V2",0.0065,0.035,0.073,0
"1609",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x3","power","saddle_V1",0.642,0.842,0.9075,0
"1610",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x3","power","saddle_V2",0.5475,0.772,0.867,0
"1611",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x3","size","saddle_V1",0.006,0.0295,0.0725,0
"1612",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x3","size","saddle_V2",0.004,0.027,0.0675,0
"1613",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x4","power","saddle_V1",0.0095,0.0625,0.1115,0
"1614",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x4","power","saddle_V2",0.0055,0.0515,0.0965,0
"1615",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x4","size","saddle_V1",0.0095,0.0625,0.1115,0
"1616",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","x4","size","saddle_V2",0.0055,0.0515,0.0965,0
"1617",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","xD","power","saddle_V1",0.1965,0.424,0.5515,0
"1618",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","xD","power","saddle_V2",0.1375,0.363,0.506,0
"1619",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","xD","size","saddle_V1",0.007,0.051,0.105,0
"1620",50,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,228913645,"HC5","xD","size","saddle_V2",0.0035,0.0395,0.0905,0
"1621",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x0","power","saddle_V1",0.053,0.1645,0.265,0
"1622",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x0","power","saddle_V2",0.0375,0.1415,0.241,0
"1623",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x0","size","saddle_V1",0.006,0.041,0.092,0
"1624",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x0","size","saddle_V2",0.005,0.033,0.0775,0
"1625",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x1","power","saddle_V1",0.0795,0.2165,0.319,0
"1626",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x1","power","saddle_V2",0.0605,0.185,0.285,0
"1627",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x1","size","saddle_V1",0.007,0.039,0.0815,0
"1628",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x1","size","saddle_V2",0.004,0.03,0.068,0
"1629",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x3","power","saddle_V1",0.871,0.9515,0.97,0
"1630",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x3","power","saddle_V2",0.764,0.884,0.929,0
"1631",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x3","size","saddle_V1",0.005,0.028,0.0535,0
"1632",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x3","size","saddle_V2",0.004,0.026,0.053,0
"1633",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x4","power","saddle_V1",0.0075,0.044,0.0915,0
"1634",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x4","power","saddle_V2",0.0045,0.033,0.0805,0
"1635",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x4","size","saddle_V1",0.0075,0.044,0.0915,0
"1636",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","x4","size","saddle_V2",0.0045,0.033,0.0805,0
"1637",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","xD","power","saddle_V1",0.4615,0.7135,0.8115,0
"1638",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","xD","power","saddle_V2",0.3735,0.66,0.7845,0
"1639",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","xD","size","saddle_V1",0.008,0.034,0.0815,0
"1640",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4","xD","size","saddle_V2",0.005,0.028,0.065,0
"1641",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x0","power","saddle_V1",0.053,0.165,0.268,0
"1642",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x0","power","saddle_V2",0.0355,0.143,0.2455,0
"1643",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x0","size","saddle_V1",0.0075,0.0395,0.0905,0
"1644",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x0","size","saddle_V2",0.0035,0.03,0.0775,0
"1645",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x1","power","saddle_V1",0.0845,0.227,0.333,0
"1646",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x1","power","saddle_V2",0.0635,0.2015,0.299,0
"1647",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x1","size","saddle_V1",0.007,0.0415,0.087,0
"1648",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x1","size","saddle_V2",0.0045,0.032,0.075,0
"1649",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x3","power","saddle_V1",0.945,0.9875,0.993,0
"1650",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x3","power","saddle_V2",0.878,0.959,0.9815,0
"1651",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x3","size","saddle_V1",0.008,0.0345,0.0715,0
"1652",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x3","size","saddle_V2",0.0065,0.0325,0.063,0
"1653",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x4","power","saddle_V1",0.005,0.038,0.086,0
"1654",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x4","power","saddle_V2",0.0035,0.029,0.076,0
"1655",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x4","size","saddle_V1",0.005,0.038,0.086,0
"1656",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","x4","size","saddle_V2",0.0035,0.029,0.076,0
"1657",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","xD","power","saddle_V1",0.4435,0.7045,0.811,0
"1658",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","xD","power","saddle_V2",0.364,0.653,0.782,0
"1659",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","xD","size","saddle_V1",0.008,0.0335,0.078,0
"1660",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC4m","xD","size","saddle_V2",0.0055,0.027,0.0615,0
"1661",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x0","power","saddle_V1",0.062,0.1905,0.2915,0
"1662",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x0","power","saddle_V2",0.05,0.168,0.269,0
"1663",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x0","size","saddle_V1",0.008,0.05,0.104,0
"1664",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x0","size","saddle_V2",0.006,0.041,0.0965,0
"1665",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x1","power","saddle_V1",0.102,0.2415,0.36,0
"1666",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x1","power","saddle_V2",0.082,0.2225,0.3295,0
"1667",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x1","size","saddle_V1",0.0095,0.049,0.097,0
"1668",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x1","size","saddle_V2",0.007,0.0415,0.0885,0
"1669",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x3","power","saddle_V1",0.935,0.9715,0.9815,0
"1670",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x3","power","saddle_V2",0.877,0.944,0.9675,0
"1671",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x3","size","saddle_V1",0.0095,0.0395,0.0825,0
"1672",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x3","size","saddle_V2",0.0085,0.039,0.0725,0
"1673",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x4","power","saddle_V1",0.0085,0.0485,0.1005,0
"1674",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x4","power","saddle_V2",0.005,0.0395,0.089,0
"1675",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x4","size","saddle_V1",0.0085,0.0485,0.1005,0
"1676",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","x4","size","saddle_V2",0.005,0.0395,0.089,0
"1677",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","xD","power","saddle_V1",0.493,0.738,0.8255,0
"1678",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","xD","power","saddle_V2",0.4135,0.687,0.805,0
"1679",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","xD","size","saddle_V1",0.008,0.039,0.095,0
"1680",100,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,24582761,"HC5","xD","size","saddle_V2",0.0065,0.0325,0.0765,0
"1681",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x0","power","saddle_V1",0.208,0.438,0.563,0
"1682",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x0","power","saddle_V2",0.1835,0.421,0.546,0
"1683",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x0","size","saddle_V1",0.0095,0.048,0.0955,0
"1684",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x0","size","saddle_V2",0.0075,0.0445,0.0905,0
"1685",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x1","power","saddle_V1",0.3015,0.56,0.6835,0
"1686",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x1","power","saddle_V2",0.2635,0.5325,0.662,0
"1687",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x1","size","saddle_V1",0.0095,0.051,0.1005,0
"1688",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x1","size","saddle_V2",0.007,0.0425,0.0925,0
"1689",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x3","power","saddle_V1",0.9985,1,1,0
"1690",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x3","power","saddle_V2",0.989,0.9955,0.998,0
"1691",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x3","size","saddle_V1",0.005,0.0325,0.0705,0
"1692",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x3","size","saddle_V2",0.003,0.028,0.061,0
"1693",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x4","power","saddle_V1",0.008,0.0495,0.099,0
"1694",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x4","power","saddle_V2",0.007,0.045,0.096,0
"1695",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x4","size","saddle_V1",0.008,0.0495,0.099,0
"1696",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","x4","size","saddle_V2",0.007,0.045,0.096,0
"1697",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","xD","power","saddle_V1",0.9295,0.984,0.994,0
"1698",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","xD","power","saddle_V2",0.9065,0.982,0.992,0
"1699",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","xD","size","saddle_V1",0.01,0.049,0.1045,0
"1700",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4","xD","size","saddle_V2",0.005,0.0445,0.0945,0
"1701",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x0","power","saddle_V1",0.2095,0.4385,0.561,0
"1702",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x0","power","saddle_V2",0.186,0.42,0.5495,0
"1703",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x0","size","saddle_V1",0.0095,0.047,0.0975,0
"1704",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x0","size","saddle_V2",0.007,0.045,0.0915,0
"1705",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x1","power","saddle_V1",0.3075,0.565,0.687,0
"1706",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x1","power","saddle_V2",0.2725,0.544,0.674,0
"1707",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x1","size","saddle_V1",0.009,0.05,0.102,0
"1708",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x1","size","saddle_V2",0.0075,0.0435,0.094,0
"1709",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x3","power","saddle_V1",1,1,1,0
"1710",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x3","power","saddle_V2",0.9985,1,1,0
"1711",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x3","size","saddle_V1",0.004,0.039,0.081,0
"1712",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x3","size","saddle_V2",0.0025,0.0315,0.069,0
"1713",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x4","power","saddle_V1",0.009,0.05,0.0995,0
"1714",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x4","power","saddle_V2",0.0075,0.0445,0.094,0
"1715",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x4","size","saddle_V1",0.009,0.05,0.0995,0
"1716",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","x4","size","saddle_V2",0.0075,0.0445,0.094,0
"1717",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","xD","power","saddle_V1",0.927,0.984,0.9935,0
"1718",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","xD","power","saddle_V2",0.905,0.9815,0.992,0
"1719",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","xD","size","saddle_V1",0.0085,0.0465,0.1025,0
"1720",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC4m","xD","size","saddle_V2",0.0045,0.043,0.0935,0
"1721",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x0","power","saddle_V1",0.214,0.447,0.566,0
"1722",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x0","power","saddle_V2",0.191,0.425,0.549,0
"1723",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x0","size","saddle_V1",0.011,0.0505,0.0985,0
"1724",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x0","size","saddle_V2",0.008,0.045,0.094,0
"1725",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x1","power","saddle_V1",0.3145,0.5645,0.6865,0
"1726",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x1","power","saddle_V2",0.2775,0.541,0.669,0
"1727",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x1","size","saddle_V1",0.011,0.0545,0.105,0
"1728",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x1","size","saddle_V2",0.009,0.047,0.0985,0
"1729",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x3","power","saddle_V1",0.9895,0.994,0.9945,0
"1730",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x3","power","saddle_V2",0.9755,0.985,0.991,0
"1731",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x3","size","saddle_V1",0.0045,0.04,0.083,0
"1732",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x3","size","saddle_V2",0.004,0.034,0.0715,0
"1733",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x4","power","saddle_V1",0.008,0.052,0.1015,0
"1734",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x4","power","saddle_V2",0.0085,0.0475,0.0995,0
"1735",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x4","size","saddle_V1",0.008,0.052,0.1015,0
"1736",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","x4","size","saddle_V2",0.0085,0.0475,0.0995,0
"1737",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","xD","power","saddle_V1",0.9325,0.9845,0.9945,0
"1738",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","xD","power","saddle_V2",0.9115,0.9815,0.9915,0
"1739",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","xD","size","saddle_V1",0.01,0.051,0.108,0
"1740",250,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,1045235072,"HC5","xD","size","saddle_V2",0.007,0.047,0.1005,0
"1741",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x0","power","saddle_V1",0.4865,0.704,0.8065,0
"1742",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x0","power","saddle_V2",0.461,0.6935,0.7985,0
"1743",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x0","size","saddle_V1",0.0095,0.049,0.104,0
"1744",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x0","size","saddle_V2",0.0075,0.0475,0.0995,0
"1745",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x1","power","saddle_V1",0.6945,0.868,0.924,0
"1746",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x1","power","saddle_V2",0.669,0.855,0.922,0
"1747",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x1","size","saddle_V1",0.0075,0.054,0.102,0
"1748",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x1","size","saddle_V2",0.007,0.0515,0.095,0
"1749",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x3","power","saddle_V1",1,1,1,0
"1750",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x3","power","saddle_V2",0.999,0.9995,1,0
"1751",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x3","size","saddle_V1",0.006,0.0355,0.074,0
"1752",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x3","size","saddle_V2",0.0065,0.032,0.066,0
"1753",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x4","power","saddle_V1",0.0085,0.04,0.0905,0
"1754",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x4","power","saddle_V2",0.0085,0.0375,0.088,0
"1755",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x4","size","saddle_V1",0.0085,0.04,0.0905,0
"1756",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","x4","size","saddle_V2",0.0085,0.0375,0.088,0
"1757",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","xD","power","saddle_V1",0.9995,1,1,0
"1758",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","xD","power","saddle_V2",0.9995,1,1,0
"1759",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","xD","size","saddle_V1",0.01,0.0495,0.109,0
"1760",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4","xD","size","saddle_V2",0.0085,0.0455,0.105,0
"1761",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4m","x0","power","saddle_V1",0.4835,0.7035,0.806,0
"1762",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4m","x0","power","saddle_V2",0.46,0.6945,0.7995,0
"1763",500,"1 1 0 1 0 1","T T F T T T","E5","En","saddle",2000,720916378,"HC4m","x0","size","saddle_V1",0.009,0.0485,0.1035,0
