"","g","n","B","whichX","alpha_string","zg","iterations","seed","HC","coef","criterion","test","percent_NA","p.005","p.010","p.050","p.100"
"7950",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4","x4","size","RCI_H",0,0,0,0,0.006
"7951",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4","x4","size","Rp_E",0,0,0,0,0.002
"7952",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4","x4","size","Rp_H",0,0,0,0,0.002
"7953",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4","x4","size","saddle_E",0,0,0,0.002,0.008
"7954",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4","x4","size","saddle_H",0,0,0,0.002,0.007
"7955",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4","x4","size","Satt_E",0,0,0,0,0.002
"7956",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4","x4","size","Satt_H",0,0,0,0,0.006
"7957",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","KCCI_E",0,0,0,0.003,0.013
"7958",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","KCCI_H",0,0,0,0.006,0.017
"7959",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","KCp_E",0,0,0,0.003,0.012
"7960",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","KCp_H",0,0,0,0.008,0.017
"7961",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","naive",0,0.001,0.005,0.015,0.034
"7962",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","RCI_E",0,0.002,0.002,0.007,0.014
"7963",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","RCI_H",0,0,0,0.003,0.01
"7964",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","Rp_E",0,0.002,0.002,0.005,0.009
"7965",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","Rp_H",0,0,0,0,0.003
"7966",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","saddle_E",0,0,0,0.005,0.015
"7967",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","saddle_H",0,0,0,0.007,0.017
"7968",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","Satt_E",0,0,0,0.003,0.01
"7969",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","power","Satt_H",0,0,0,0.005,0.017
"7970",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","KCCI_E",0,0,0,0.003,0.013
"7971",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","KCCI_H",0,0,0,0.006,0.017
"7972",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","KCp_E",0,0,0,0.003,0.012
"7973",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","KCp_H",0,0,0,0.008,0.017
"7974",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","naive",0,0.001,0.005,0.015,0.034
"7975",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","RCI_E",0,0.002,0.002,0.007,0.014
"7976",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","RCI_H",0,0,0,0.003,0.01
"7977",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","Rp_E",0,0.002,0.002,0.005,0.009
"7978",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","Rp_H",0,0,0,0,0.003
"7979",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","saddle_E",0,0,0,0.005,0.015
"7980",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","saddle_H",0,0,0,0.007,0.017
"7981",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","Satt_E",0,0,0,0.003,0.01
"7982",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC4m","x4","size","Satt_H",0,0,0,0.005,0.017
"7983",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","KCCI_E",0,0,0,0.006,0.014
"7984",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","KCCI_H",0,0,0,0.008,0.018
"7985",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","KCp_E",0,0,0,0.007,0.014
"7986",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","KCp_H",0,0,0.001,0.011,0.018
"7987",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","naive",0,0.003,0.007,0.017,0.036
"7988",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","RCI_E",0,0.013,0.014,0.021,0.031
"7989",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","RCI_H",0,0,0,0.006,0.014
"7990",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","Rp_E",0,0.003,0.003,0.009,0.019
"7991",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","Rp_H",0,0,0,0,0.005
"7992",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","saddle_E",0,0,0,0.007,0.018
"7993",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","saddle_H",0,0,0,0.009,0.018
"7994",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","Satt_E",0,0,0,0.006,0.013
"7995",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","power","Satt_H",0,0,0,0.008,0.016
"7996",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","KCCI_E",0,0,0,0.006,0.014
"7997",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","KCCI_H",0,0,0,0.008,0.018
"7998",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","KCp_E",0,0,0,0.007,0.014
"7999",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","KCp_H",0,0,0.001,0.011,0.018
"8000",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","naive",0,0.003,0.007,0.017,0.036
"8001",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","RCI_E",0,0.013,0.014,0.021,0.031
"8002",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","RCI_H",0,0,0,0.006,0.014
"8003",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","Rp_E",0,0.003,0.003,0.009,0.019
"8004",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","Rp_H",0,0,0,0,0.005
"8005",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","saddle_E",0,0,0,0.007,0.018
"8006",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","saddle_H",0,0,0,0.009,0.018
"8007",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","Satt_E",0,0,0,0.006,0.013
"8008",1.6,80,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742218,"HC5","x4","size","Satt_H",0,0,0,0.008,0.016
"8009",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","KCCI_E",0,0.005,0.01,0.056,0.127
"8010",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","KCCI_H",0,0.002,0.005,0.045,0.108
"8011",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","KCp_E",0,0.005,0.01,0.06,0.129
"8012",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","KCp_H",0,0.004,0.007,0.046,0.108
"8013",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","naive",0,0.009,0.017,0.081,0.148
"8014",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","RCI_E",0,0.182,0.186,0.219,0.256
"8015",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","RCI_H",0,0,0.002,0.032,0.08
"8016",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","Rp_E",0,0.023,0.034,0.101,0.153
"8017",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","Rp_H",0,0,0,0.014,0.05
"8018",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","saddle_E",0,0.003,0.003,0.03,0.081
"8019",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","saddle_H",0,0.004,0.006,0.048,0.111
"8020",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","Satt_E",0,0.005,0.01,0.058,0.129
"8021",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","power","Satt_H",0,0.001,0.003,0.043,0.108
"8022",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","KCCI_E",0,0.005,0.01,0.056,0.127
"8023",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","KCCI_H",0,0.002,0.005,0.045,0.108
"8024",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","KCp_E",0,0.005,0.01,0.06,0.129
"8025",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","KCp_H",0,0.004,0.007,0.046,0.108
"8026",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","naive",0,0.009,0.017,0.081,0.148
"8027",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","RCI_E",0,0.182,0.186,0.219,0.256
"8028",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","RCI_H",0,0,0.002,0.032,0.08
"8029",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","Rp_E",0,0.023,0.034,0.101,0.153
"8030",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","Rp_H",0,0,0,0.014,0.05
"8031",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","saddle_E",0,0.003,0.003,0.03,0.081
"8032",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","saddle_H",0,0.004,0.006,0.048,0.111
"8033",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","Satt_E",0,0.005,0.01,0.058,0.129
"8034",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC0","x4","size","Satt_H",0,0.001,0.003,0.043,0.108
"8035",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","KCCI_E",0,0.004,0.009,0.048,0.121
"8036",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","KCCI_H",0,0,0.004,0.038,0.096
"8037",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","KCp_E",0,0.005,0.01,0.053,0.123
"8038",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","KCp_H",0,0.004,0.005,0.041,0.095
"8039",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","naive",0,0.007,0.012,0.073,0.142
"8040",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","RCI_E",0,0.141,0.145,0.176,0.219
"8041",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","RCI_H",0,0,0.002,0.026,0.073
"8042",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","Rp_E",0,0.021,0.026,0.083,0.14
"8043",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","Rp_H",0,0,0,0.012,0.043
"8044",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","saddle_E",0,0.003,0.003,0.024,0.073
"8045",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","saddle_H",0,0.004,0.005,0.042,0.098
"8046",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","Satt_E",0,0.004,0.009,0.051,0.123
"8047",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","power","Satt_H",0,0,0.002,0.037,0.093
"8048",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","KCCI_E",0,0.004,0.009,0.048,0.121
"8049",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","KCCI_H",0,0,0.004,0.038,0.096
"8050",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","KCp_E",0,0.005,0.01,0.053,0.123
"8051",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","KCp_H",0,0.004,0.005,0.041,0.095
"8052",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","naive",0,0.007,0.012,0.073,0.142
"8053",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","RCI_E",0,0.141,0.145,0.176,0.219
"8054",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","RCI_H",0,0,0.002,0.026,0.073
"8055",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","Rp_E",0,0.021,0.026,0.083,0.14
"8056",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","Rp_H",0,0,0,0.012,0.043
"8057",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","saddle_E",0,0.003,0.003,0.024,0.073
"8058",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","saddle_H",0,0.004,0.005,0.042,0.098
"8059",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","Satt_E",0,0.004,0.009,0.051,0.123
"8060",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC1","x4","size","Satt_H",0,0,0.002,0.037,0.093
"8061",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","KCCI_E",0,0.001,0.001,0.021,0.057
"8062",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","KCCI_H",0,0,0.002,0.018,0.054
"8063",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","KCp_E",0,0.001,0.003,0.023,0.059
"8064",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","KCp_H",0,0.001,0.002,0.019,0.055
"8065",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","naive",0,0.004,0.007,0.039,0.1
"8066",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","RCI_E",0,0.057,0.059,0.085,0.116
"8067",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","RCI_H",0,0,0,0.011,0.038
"8068",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","Rp_E",0,0.005,0.009,0.039,0.074
"8069",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","Rp_H",0,0,0,0.003,0.022
"8070",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","saddle_E",0,0,0.001,0.012,0.04
"8071",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","saddle_H",0,0,0.002,0.019,0.054
"8072",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","Satt_E",0,0.001,0.001,0.019,0.059
"8073",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","power","Satt_H",0,0,0.002,0.016,0.053
"8074",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","KCCI_E",0,0.001,0.001,0.021,0.057
"8075",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","KCCI_H",0,0,0.002,0.018,0.054
"8076",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","KCp_E",0,0.001,0.003,0.023,0.059
"8077",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","KCp_H",0,0.001,0.002,0.019,0.055
"8078",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","naive",0,0.004,0.007,0.039,0.1
"8079",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","RCI_E",0,0.057,0.059,0.085,0.116
"8080",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","RCI_H",0,0,0,0.011,0.038
"8081",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","Rp_E",0,0.005,0.009,0.039,0.074
"8082",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","Rp_H",0,0,0,0.003,0.022
"8083",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","saddle_E",0,0,0.001,0.012,0.04
"8084",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","saddle_H",0,0,0.002,0.019,0.054
"8085",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","Satt_E",0,0.001,0.001,0.019,0.059
"8086",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC2","x4","size","Satt_H",0,0,0.002,0.016,0.053
"8087",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","KCCI_E",0,0,0,0.005,0.021
"8088",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","KCCI_H",0,0,0,0.006,0.029
"8089",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","KCp_E",0,0,0.001,0.005,0.02
"8090",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","KCp_H",0,0,0,0.008,0.027
"8091",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","naive",0,0.002,0.003,0.02,0.05
"8092",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","RCI_E",0,0.012,0.012,0.019,0.037
"8093",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","RCI_H",0,0,0,0.002,0.016
"8094",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","Rp_E",0,0.002,0.002,0.01,0.027
"8095",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","Rp_H",0,0,0,0,0.004
"8096",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","saddle_E",0,0,0,0.006,0.022
"8097",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","saddle_H",0,0,0,0.008,0.031
"8098",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","Satt_E",0,0,0,0.005,0.02
"8099",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","power","Satt_H",0,0,0,0.005,0.025
"8100",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","KCCI_E",0,0,0,0.005,0.021
"8101",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","KCCI_H",0,0,0,0.006,0.029
"8102",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","KCp_E",0,0,0.001,0.005,0.02
"8103",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","KCp_H",0,0,0,0.008,0.027
"8104",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","naive",0,0.002,0.003,0.02,0.05
"8105",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","RCI_E",0,0.012,0.012,0.019,0.037
"8106",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","RCI_H",0,0,0,0.002,0.016
"8107",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","Rp_E",0,0.002,0.002,0.01,0.027
"8108",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","Rp_H",0,0,0,0,0.004
"8109",1.6,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.0294865133346038,1000,26742219,"HC3","x4","size","saddle_E",0,0,0,0.006,0.022
