"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10"
"3455",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x1","size","saddle_V1",0.002,0.045,0.081
"3456",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x1","size","saddle_V2",0,0.033,0.07
"3457",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x2","power","naive",0.318,0.559,0.665
"3458",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x2","power","Satt",0.284,0.535,0.657
"3459",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x2","power","saddle_V1",0.234,0.479,0.627
"3460",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x2","power","saddle_V2",0.159,0.409,0.566
"3461",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x2","size","naive",0.017,0.061,0.117
"3462",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x2","size","Satt",0.014,0.055,0.113
"3463",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x2","size","saddle_V1",0.003,0.042,0.09
"3464",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x2","size","saddle_V2",0.001,0.027,0.076
"3465",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x3","power","naive",0.467,0.651,0.747
"3466",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x3","power","Satt",0.356,0.577,0.694
"3467",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x3","power","saddle_V1",0.325,0.569,0.688
"3468",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x3","power","saddle_V2",0.25,0.509,0.636
"3469",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x3","size","naive",0.017,0.066,0.132
"3470",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x3","size","Satt",0.008,0.047,0.102
"3471",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x3","size","saddle_V1",0.005,0.031,0.085
"3472",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x3","size","saddle_V2",0.001,0.028,0.077
"3473",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x4","power","naive",0.013,0.057,0.1
"3474",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x4","power","Satt",0.012,0.052,0.101
"3475",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x4","power","saddle_V1",0.008,0.042,0.082
"3476",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x4","power","saddle_V2",0.006,0.03,0.066
"3477",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x4","size","naive",0.013,0.057,0.1
"3478",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x4","size","Satt",0.012,0.052,0.101
"3479",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x4","size","saddle_V1",0.008,0.042,0.082
"3480",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC2","x4","size","saddle_V2",0.006,0.03,0.066
"3481",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x0","power","naive",0.009,0.045,0.089
"3482",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x0","power","Satt",0.004,0.034,0.073
"3483",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x0","power","saddle_V1",NA,NA,NA
"3484",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x0","power","saddle_V2",NA,NA,NA
"3485",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x0","size","naive",0.002,0.031,0.062
"3486",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x0","size","Satt",0.002,0.017,0.05
"3487",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x0","size","saddle_V1",0.002,0.015,0.052
"3488",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x0","size","saddle_V2",0,0.006,0.035
"3489",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x1","power","naive",0.016,0.055,0.12
"3490",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x1","power","Satt",0.006,0.043,0.094
"3491",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x1","power","saddle_V1",0.004,0.04,0.08
"3492",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x1","power","saddle_V2",0.002,0.033,0.067
"3493",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x1","size","naive",0.001,0.036,0.071
"3494",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x1","size","Satt",0,0.02,0.055
"3495",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x1","size","saddle_V1",0,0.011,0.051
"3496",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x1","size","saddle_V2",0,0.009,0.038
"3497",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x2","power","naive",0.209,0.439,0.581
"3498",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x2","power","Satt",0.143,0.37,0.512
"3499",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x2","power","saddle_V1",0.133,0.354,0.505
"3500",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x2","power","saddle_V2",0.087,0.278,0.437
"3501",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x2","size","naive",0.003,0.032,0.071
"3502",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x2","size","Satt",0.002,0.024,0.055
"3503",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x2","size","saddle_V1",0.001,0.022,0.052
"3504",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x2","size","saddle_V2",0,0.015,0.038
"3505",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x3","power","naive",0.307,0.515,0.629
"3506",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x3","power","Satt",0.092,0.291,0.416
"3507",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x3","power","saddle_V1",0.14,0.365,0.505
"3508",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x3","power","saddle_V2",0.117,0.31,0.451
"3509",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x3","size","naive",0.008,0.027,0.063
"3510",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x3","size","Satt",0.001,0.014,0.033
"3511",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x3","size","saddle_V1",0.001,0.015,0.028
"3512",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x3","size","saddle_V2",0.001,0.014,0.031
"3513",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x4","power","naive",0.008,0.031,0.068
"3514",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x4","power","Satt",0.004,0.023,0.061
"3515",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x4","power","saddle_V1",0.002,0.024,0.054
"3516",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x4","power","saddle_V2",0.002,0.015,0.04
"3517",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x4","size","naive",0.008,0.031,0.068
"3518",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x4","size","Satt",0.004,0.023,0.061
"3519",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x4","size","saddle_V1",0.002,0.024,0.054
"3520",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC3","x4","size","saddle_V2",0.002,0.015,0.04
"3521",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x0","power","naive",0.012,0.049,0.095
"3522",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x0","power","Satt",0.006,0.038,0.071
"3523",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x0","power","saddle_V1",0.005,0.032,0.072
"3524",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x0","power","saddle_V2",0.003,0.024,0.054
"3525",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x0","size","naive",0.005,0.038,0.069
"3526",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x0","size","Satt",0.003,0.028,0.056
"3527",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x0","size","saddle_V1",0.002,0.022,0.051
"3528",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x0","size","saddle_V2",0.001,0.014,0.046
"3529",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x1","power","naive",0.023,0.073,0.132
"3530",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x1","power","Satt",0.01,0.042,0.09
"3531",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x1","power","saddle_V1",0.011,0.042,0.089
"3532",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x1","power","saddle_V2",0.005,0.03,0.064
"3533",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x1","size","naive",0.003,0.04,0.07
"3534",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x1","size","Satt",0.001,0.028,0.052
"3535",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x1","size","saddle_V1",0,0.024,0.051
"3536",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x1","size","saddle_V2",0,0.016,0.041
"3537",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x2","power","naive",0.232,0.456,0.584
"3538",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x2","power","Satt",0.159,0.347,0.471
"3539",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x2","power","saddle_V1",0.145,0.358,0.494
"3540",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x2","power","saddle_V2",0.094,0.265,0.4
"3541",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x2","size","naive",0.01,0.044,0.088
"3542",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x2","size","Satt",0.002,0.03,0.066
"3543",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x2","size","saddle_V1",0.004,0.03,0.063
"3544",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x2","size","saddle_V2",0.001,0.019,0.049
"3545",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x3","power","naive",0.259,0.434,0.523
"3546",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x3","power","Satt",0.083,0.225,0.312
"3547",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x3","power","saddle_V1",0.107,0.27,0.383
"3548",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x3","power","saddle_V2",0.084,0.219,0.334
"3549",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x3","size","naive",0.011,0.028,0.072
"3550",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x3","size","Satt",0.002,0.017,0.04
"3551",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x3","size","saddle_V1",0.002,0.015,0.031
"3552",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x3","size","saddle_V2",0.002,0.017,0.03
"3553",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x4","power","naive",0.008,0.039,0.079
"3554",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x4","power","Satt",0.003,0.024,0.062
"3555",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x4","power","saddle_V1",0.005,0.024,0.06
"3556",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x4","power","saddle_V2",0.002,0.012,0.041
"3557",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x4","size","naive",0.008,0.039,0.079
"3558",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x4","size","Satt",0.003,0.024,0.062
"3559",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x4","size","saddle_V1",0.005,0.024,0.06
"3560",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4","x4","size","saddle_V2",0.002,0.012,0.041
"3561",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x0","power","naive",0.007,0.039,0.078
"3562",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x0","power","Satt",0.002,0.023,0.054
"3563",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x0","power","saddle_V1",0.002,0.023,0.051
"3564",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x0","power","saddle_V2",0.002,0.015,0.038
"3565",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x0","size","naive",0.002,0.026,0.059
"3566",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x0","size","Satt",0.001,0.015,0.039
"3567",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x0","size","saddle_V1",0,0.009,0.037
"3568",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x0","size","saddle_V2",0.002,0.008,0.029
"3569",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x1","power","naive",0.013,0.045,0.102
"3570",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x1","power","Satt",0.004,0.028,0.068
"3571",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x1","power","saddle_V1",0,0.032,0.07
"3572",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x1","power","saddle_V2",0.001,0.027,0.048
"3573",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x1","size","naive",0.001,0.029,0.063
"3574",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x1","size","Satt",0,0.013,0.043
"3575",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x1","size","saddle_V1",0,0.007,0.039
"3576",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x1","size","saddle_V2",0,0.005,0.031
"3577",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x2","power","naive",0.189,0.407,0.539
"3578",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x2","power","Satt",0.098,0.29,0.439
"3579",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x2","power","saddle_V1",0.105,0.305,0.462
"3580",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x2","power","saddle_V2",0.064,0.237,0.389
"3581",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x2","size","naive",0.002,0.027,0.057
"3582",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x2","size","Satt",0,0.015,0.041
"3583",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x2","size","saddle_V1",0.001,0.018,0.042
"3584",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x2","size","saddle_V2",0.001,0.013,0.036
"3585",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x3","power","naive",0.249,0.449,0.557
"3586",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x3","power","Satt",0.052,0.177,0.3
"3587",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x3","power","saddle_V1",0.095,0.276,0.409
"3588",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x3","power","saddle_V2",0.072,0.223,0.346
"3589",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x3","size","naive",0.005,0.023,0.051
"3590",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x3","size","Satt",0.001,0.009,0.024
"3591",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x3","size","saddle_V1",0.001,0.01,0.024
"3592",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x3","size","saddle_V2",0.001,0.007,0.023
"3593",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x4","power","naive",0.005,0.025,0.061
"3594",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x4","power","Satt",0.002,0.018,0.045
"3595",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x4","power","saddle_V1",0.003,0.018,0.048
"3596",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x4","power","saddle_V2",0.003,0.011,0.036
"3597",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x4","size","naive",0.005,0.025,0.061
"3598",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x4","size","Satt",0.002,0.018,0.045
"3599",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x4","size","saddle_V1",0.003,0.018,0.048
"3600",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC4m","x4","size","saddle_V2",0.003,0.011,0.036
"3601",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x0","power","naive",0.022,0.087,0.143
"3602",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x0","power","Satt",0.017,0.076,0.131
"3603",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x0","power","saddle_V1",0.011,0.06,0.119
"3604",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x0","power","saddle_V2",0.006,0.044,0.1
"3605",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x0","size","naive",0.012,0.055,0.118
"3606",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x0","size","Satt",0.008,0.051,0.104
"3607",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x0","size","saddle_V1",0.004,0.046,0.087
"3608",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x0","size","saddle_V2",0.003,0.033,0.07
"3609",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x1","power","naive",0.038,0.114,0.188
"3610",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x1","power","Satt",0.03,0.097,0.175
"3611",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x1","power","saddle_V1",0.021,0.076,0.157
"3612",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x1","power","saddle_V2",0.012,0.06,0.129
"3613",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x1","size","naive",0.011,0.07,0.113
"3614",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x1","size","Satt",0.005,0.06,0.102
"3615",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x1","size","saddle_V1",0.002,0.045,0.086
"3616",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x1","size","saddle_V2",0,0.033,0.073
"3617",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x2","power","naive",0.343,0.576,0.679
"3618",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x2","power","Satt",0.298,0.538,0.659
"3619",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x2","power","saddle_V1",0.248,0.494,0.641
"3620",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x2","power","saddle_V2",0.176,0.423,0.577
"3621",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x2","size","naive",0.02,0.07,0.129
"3622",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x2","size","Satt",0.014,0.063,0.123
"3623",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x2","size","saddle_V1",0.007,0.049,0.102
"3624",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x2","size","saddle_V2",0.001,0.032,0.079
"3625",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x3","power","naive",0.433,0.617,0.721
"3626",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x3","power","Satt",0.276,0.471,0.582
"3627",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x3","power","saddle_V1",0.257,0.486,0.616
"3628",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x3","power","saddle_V2",0.203,0.42,0.562
"3629",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x3","size","naive",0.018,0.061,0.13
"3630",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x3","size","Satt",0.009,0.042,0.088
"3631",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x3","size","saddle_V1",0.005,0.025,0.072
"3632",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x3","size","saddle_V2",0.004,0.027,0.065
"3633",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x4","power","naive",0.018,0.066,0.114
"3634",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive Satt saddle",1000,1000210109,"HC5","x4","power","Satt",0.016,0.062,0.108
