"","n","B","Estruct","whichX","Edist","adjust","iterations","seed","Parameter","Measure","HOM","HC0","HC1","HC2","HC3"
"998",250,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,968516540,"B2","Power",0.974,0.977,0.976,0.976,0.975
"999",250,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,968516540,"B3","Power",0.989,0.965,0.965,0.96,0.955
"1000",250,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,968516540,"B4","Power",0.039,0.039,0.036,0.035,0.032
"1001",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B0","Size",0.043,0.044,0.044,0.043,0.043
"1002",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B1","Size",0.049,0.047,0.047,0.047,0.046
"1003",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B2","Size",0.048,0.043,0.042,0.042,0.041
"1004",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B3","Size",0.107,0.055,0.052,0.049,0.047
"1005",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B4","Size",0.055,0.054,0.052,0.052,0.048
"1006",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B0","Power",0.226,0.225,0.222,0.218,0.213
"1007",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B1","Power",0.341,0.308,0.307,0.304,0.296
"1008",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B2","Power",1,1,1,1,1
"1009",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B3","Power",0.999,0.999,0.999,0.999,0.999
"1010",500,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,464324051,"B4","Power",0.055,0.054,0.052,0.052,0.048
"1011",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B0","Size",0.064,0.064,0.063,0.062,0.06
"1012",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B1","Size",0.072,0.067,0.065,0.064,0.061
"1013",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B2","Size",0.055,0.052,0.052,0.052,0.052
"1014",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B3","Size",0.112,0.049,0.048,0.047,0.046
"1015",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B4","Size",0.052,0.052,0.052,0.051,0.051
"1016",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B0","Power",0.425,0.42,0.42,0.417,0.412
"1017",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B1","Power",0.581,0.559,0.558,0.557,0.557
"1018",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B2","Power",1,1,1,1,1
"1019",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B3","Power",1,1,1,1,1
"1020",1000,"1 1 1 1 0 0","E2","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1029963480,"B4","Power",0.052,0.052,0.052,0.051,0.051
"1021",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B0","Size",0.057,0.107,0.07,0.06,0.026
"1022",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B1","Size",0.082,0.124,0.091,0.073,0.04
"1023",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B2","Size",0.045,0.089,0.063,0.059,0.031
"1024",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B3","Size",0.152,0.211,0.159,0.126,0.06
"1025",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B4","Size",0.052,0.099,0.06,0.052,0.036
"1026",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B0","Power",0.063,0.115,0.066,0.053,0.029
"1027",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B1","Power",0.079,0.124,0.097,0.084,0.047
"1028",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B2","Power",0.112,0.208,0.147,0.133,0.072
"1029",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B3","Power",0.219,0.289,0.239,0.179,0.101
"1030",25,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,497842625,"B4","Power",0.052,0.099,0.06,0.052,0.036
"1031",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B0","Size",0.06,0.085,0.073,0.067,0.048
"1032",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B1","Size",0.072,0.089,0.079,0.067,0.048
"1033",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B2","Size",0.051,0.066,0.057,0.054,0.041
"1034",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B3","Size",0.196,0.161,0.145,0.116,0.072
"1035",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B4","Size",0.054,0.068,0.049,0.047,0.029
"1036",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B0","Power",0.059,0.082,0.067,0.065,0.048
"1037",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B1","Power",0.079,0.102,0.087,0.075,0.06
"1038",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B2","Power",0.172,0.24,0.209,0.202,0.155
"1039",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B3","Power",0.298,0.277,0.252,0.217,0.15
"1040",50,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,437856338,"B4","Power",0.054,0.068,0.049,0.047,0.029
"1041",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B0","Size",0.039,0.045,0.043,0.035,0.028
"1042",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B1","Size",0.059,0.053,0.046,0.038,0.034
"1043",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B2","Size",0.037,0.045,0.039,0.035,0.031
"1044",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B3","Size",0.195,0.098,0.093,0.074,0.053
"1045",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B4","Size",0.047,0.063,0.062,0.058,0.047
"1046",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B0","Power",0.059,0.071,0.062,0.058,0.041
"1047",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B1","Power",0.08,0.069,0.061,0.052,0.038
"1048",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B2","Power",0.295,0.347,0.33,0.317,0.283
"1049",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B3","Power",0.453,0.342,0.329,0.299,0.256
"1050",100,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,758881036,"B4","Power",0.047,0.063,0.062,0.058,0.047
"1051",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B0","Size",0.065,0.058,0.056,0.052,0.047
"1052",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B1","Size",0.078,0.055,0.055,0.051,0.048
"1053",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B2","Size",0.062,0.065,0.061,0.059,0.054
"1054",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B3","Size",0.214,0.085,0.083,0.072,0.057
"1055",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B4","Size",0.052,0.061,0.057,0.054,0.052
"1056",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B0","Power",0.081,0.086,0.084,0.078,0.07
"1057",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B1","Power",0.131,0.092,0.087,0.082,0.08
"1058",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B2","Power",0.605,0.628,0.624,0.622,0.609
"1059",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B3","Power",0.7,0.491,0.484,0.465,0.44
"1060",250,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,117412052,"B4","Power",0.052,0.061,0.057,0.054,0.052
"1061",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B0","Size",0.066,0.059,0.058,0.056,0.053
"1062",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B1","Size",0.097,0.064,0.064,0.06,0.051
"1063",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B2","Size",0.051,0.046,0.046,0.046,0.044
"1064",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B3","Size",0.231,0.072,0.07,0.059,0.052
"1065",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B4","Size",0.044,0.047,0.046,0.046,0.043
"1066",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B0","Power",0.117,0.104,0.102,0.101,0.093
"1067",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B1","Power",0.162,0.12,0.119,0.118,0.113
"1068",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B2","Power",0.877,0.883,0.881,0.88,0.875
"1069",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B3","Power",0.892,0.725,0.725,0.72,0.707
"1070",500,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,887172311,"B4","Power",0.044,0.047,0.046,0.046,0.043
"1071",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B0","Size",0.06,0.057,0.057,0.055,0.049
"1072",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B1","Size",0.087,0.051,0.048,0.047,0.046
"1073",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B2","Size",0.062,0.065,0.064,0.063,0.062
"1074",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B3","Size",0.215,0.048,0.048,0.046,0.045
"1075",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B4","Size",0.061,0.062,0.06,0.059,0.057
"1076",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B0","Power",0.165,0.154,0.15,0.15,0.148
"1077",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B1","Power",0.256,0.193,0.19,0.188,0.183
"1078",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B2","Power",0.99,0.988,0.988,0.988,0.988
"1079",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B3","Power",0.989,0.926,0.925,0.922,0.916
"1080",1000,"1 1 1 1 0 0","E3","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,648992143,"B4","Power",0.061,0.062,0.06,0.059,0.057
"1081",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B0","Size",0.06,0.1,0.07,0.058,0.026
"1082",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B1","Size",0.068,0.116,0.075,0.065,0.03
"1083",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B2","Size",0.062,0.105,0.066,0.056,0.03
"1084",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B3","Size",0.103,0.153,0.117,0.095,0.046
"1085",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B4","Size",0.041,0.086,0.051,0.046,0.022
"1086",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B0","Power",0.058,0.105,0.073,0.065,0.029
"1087",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B1","Power",0.074,0.115,0.082,0.069,0.03
"1088",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B2","Power",0.104,0.17,0.122,0.109,0.074
"1089",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B3","Power",0.18,0.261,0.223,0.178,0.109
"1090",25,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,523829556,"B4","Power",0.041,0.086,0.051,0.046,0.022
"1091",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B0","Size",0.049,0.072,0.059,0.05,0.035
"1092",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B1","Size",0.065,0.077,0.061,0.053,0.041
"1093",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B2","Size",0.047,0.069,0.051,0.049,0.036
"1094",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B3","Size",0.114,0.118,0.1,0.083,0.053
"1095",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B4","Size",0.047,0.068,0.056,0.055,0.036
"1096",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B0","Power",0.053,0.076,0.066,0.056,0.038
"1097",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B1","Power",0.06,0.077,0.068,0.059,0.042
"1098",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B2","Power",0.172,0.242,0.216,0.205,0.168
"1099",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B3","Power",0.277,0.285,0.262,0.229,0.168
"1100",50,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,109012661,"B4","Power",0.047,0.068,0.056,0.055,0.036
"1101",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B0","Size",0.036,0.052,0.048,0.046,0.032
"1102",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B1","Size",0.052,0.058,0.052,0.05,0.034
"1103",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B2","Size",0.045,0.044,0.036,0.033,0.031
"1104",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B3","Size",0.135,0.095,0.088,0.071,0.053
"1105",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B4","Size",0.051,0.062,0.055,0.052,0.045
"1106",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B0","Power",0.044,0.074,0.063,0.057,0.048
"1107",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B1","Power",0.074,0.077,0.069,0.062,0.05
"1108",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B2","Power",0.27,0.339,0.315,0.303,0.277
"1109",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B3","Power",0.452,0.382,0.365,0.338,0.285
"1110",100,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,930677758,"B4","Power",0.051,0.062,0.055,0.052,0.045
"1111",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B0","Size",0.037,0.041,0.039,0.037,0.034
"1112",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B1","Size",0.053,0.048,0.045,0.043,0.041
"1113",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B2","Size",0.042,0.049,0.043,0.041,0.039
"1114",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B3","Size",0.146,0.069,0.066,0.061,0.051
"1115",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B4","Size",0.054,0.055,0.053,0.052,0.047
"1116",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B0","Power",0.069,0.083,0.083,0.079,0.075
"1117",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B1","Power",0.094,0.092,0.089,0.085,0.079
"1118",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B2","Power",0.6,0.617,0.614,0.613,0.601
"1119",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B3","Power",0.68,0.561,0.551,0.531,0.505
"1120",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,427066702,"B4","Power",0.054,0.055,0.053,0.052,0.047
"1121",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B0","Size",0.049,0.054,0.052,0.051,0.05
"1122",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B1","Size",0.073,0.065,0.064,0.063,0.061
"1123",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B2","Size",0.055,0.056,0.056,0.055,0.054
"1124",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B3","Size",0.146,0.043,0.041,0.038,0.037
"1125",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B4","Size",0.046,0.046,0.044,0.043,0.041
"1126",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B0","Power",0.101,0.112,0.11,0.109,0.108
"1127",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B1","Power",0.155,0.139,0.137,0.136,0.128
"1128",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B2","Power",0.862,0.861,0.861,0.856,0.854
"1129",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B3","Power",0.913,0.795,0.792,0.778,0.763
"1130",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,471787914,"B4","Power",0.046,0.046,0.044,0.043,0.041
"1131",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B0","Size",0.045,0.054,0.052,0.052,0.052
"1132",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B1","Size",0.062,0.052,0.051,0.051,0.05
"1133",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B2","Size",0.058,0.058,0.057,0.057,0.057
"1134",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B3","Size",0.157,0.048,0.047,0.046,0.042
"1135",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B4","Size",0.058,0.059,0.059,0.059,0.059
"1136",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B0","Power",0.164,0.17,0.17,0.17,0.167
"1137",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B1","Power",0.22,0.199,0.198,0.195,0.192
"1138",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B2","Power",0.99,0.987,0.987,0.987,0.987
"1139",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B3","Power",0.992,0.959,0.959,0.958,0.956
"1140",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,541572974,"B4","Power",0.058,0.059,0.059,0.059,0.059
"1141",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B0","Size",0.05,0.098,0.068,0.061,0.039
"1142",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B1","Size",0.053,0.099,0.071,0.067,0.033
"1143",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B2","Size",0.058,0.106,0.074,0.065,0.036
"1144",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B3","Size",0.043,0.113,0.081,0.069,0.037
"1145",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B4","Size",0.055,0.092,0.061,0.053,0.028
"1146",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B0","Power",0.069,0.118,0.087,0.08,0.042
"1147",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B1","Power",0.068,0.125,0.092,0.083,0.048
"1148",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B2","Power",0.414,0.528,0.47,0.439,0.353
"1149",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B3","Power",0.517,0.661,0.603,0.552,0.396
"1150",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,442600782,"B4","Power",0.055,0.092,0.061,0.053,0.028
"1151",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B0","Size",0.033,0.064,0.057,0.053,0.035
"1152",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B1","Size",0.05,0.071,0.067,0.06,0.041
"1153",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B2","Size",0.052,0.069,0.055,0.046,0.039
"1154",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B3","Size",0.049,0.082,0.069,0.057,0.038
"1155",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B4","Size",0.054,0.066,0.053,0.051,0.038
"1156",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B0","Power",0.089,0.13,0.105,0.098,0.073
"1157",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B1","Power",0.111,0.145,0.117,0.111,0.093
"1158",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B2","Power",0.713,0.768,0.734,0.726,0.68
"1159",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B3","Power",0.806,0.851,0.836,0.806,0.755
"1160",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,333237117,"B4","Power",0.054,0.066,0.053,0.051,0.038
